lobster,/m/0cjq5,2004-01,29
lobster,/m/0cjq5,2004-02,25
lobster,/m/0cjq5,2004-03,22
lobster,/m/0cjq5,2004-04,24
lobster,/m/0cjq5,2004-05,28
lobster,/m/0cjq5,2004-06,60
lobster,/m/0cjq5,2004-07,48
lobster,/m/0cjq5,2004-08,28
lobster,/m/0cjq5,2004-09,20
lobster,/m/0cjq5,2004-10,31
lobster,/m/0cjq5,2004-11,29
lobster,/m/0cjq5,2004-12,27
lobster,/m/0cjq5,2004-13,26
lobster,/m/0cjq5,2004-14,26
lobster,/m/0cjq5,2004-15,28
lobster,/m/0cjq5,2004-16,21
lobster,/m/0cjq5,2004-17,37
lobster,/m/0cjq5,2004-18,35
lobster,/m/0cjq5,2004-19,35
lobster,/m/0cjq5,2004-20,30
lobster,/m/0cjq5,2004-21,36
lobster,/m/0cjq5,2004-22,34
lobster,/m/0cjq5,2004-23,27
lobster,/m/0cjq5,2004-24,33
lobster,/m/0cjq5,2004-25,37
lobster,/m/0cjq5,2004-26,40
lobster,/m/0cjq5,2004-27,46
lobster,/m/0cjq5,2004-28,38
lobster,/m/0cjq5,2004-29,38
lobster,/m/0cjq5,2004-30,44
lobster,/m/0cjq5,2004-31,40
lobster,/m/0cjq5,2004-32,40
lobster,/m/0cjq5,2004-33,31
lobster,/m/0cjq5,2004-34,34
lobster,/m/0cjq5,2004-35,34
lobster,/m/0cjq5,2004-36,27
lobster,/m/0cjq5,2004-37,26
lobster,/m/0cjq5,2004-38,24
lobster,/m/0cjq5,2004-39,29
lobster,/m/0cjq5,2004-40,30
lobster,/m/0cjq5,2004-41,30
lobster,/m/0cjq5,2004-42,25
lobster,/m/0cjq5,2004-43,19
lobster,/m/0cjq5,2004-44,24
lobster,/m/0cjq5,2004-45,22
lobster,/m/0cjq5,2004-46,23
lobster,/m/0cjq5,2004-47,30
lobster,/m/0cjq5,2004-48,22
lobster,/m/0cjq5,2004-49,31
lobster,/m/0cjq5,2004-50,37
lobster,/m/0cjq5,2004-51,75
lobster,/m/0cjq5,2004-52,63
lobster,/m/0cjq5,2005-01,28
lobster,/m/0cjq5,2005-02,24
lobster,/m/0cjq5,2005-03,27
lobster,/m/0cjq5,2005-04,19
lobster,/m/0cjq5,2005-05,28
lobster,/m/0cjq5,2005-06,33
lobster,/m/0cjq5,2005-07,65
lobster,/m/0cjq5,2005-08,29
lobster,/m/0cjq5,2005-09,70
lobster,/m/0cjq5,2005-10,34
lobster,/m/0cjq5,2005-11,27
lobster,/m/0cjq5,2005-12,24
lobster,/m/0cjq5,2005-13,28
lobster,/m/0cjq5,2005-14,25
lobster,/m/0cjq5,2005-15,23
lobster,/m/0cjq5,2005-16,17
lobster,/m/0cjq5,2005-17,30
lobster,/m/0cjq5,2005-18,30
lobster,/m/0cjq5,2005-19,32
lobster,/m/0cjq5,2005-20,27
lobster,/m/0cjq5,2005-21,30
lobster,/m/0cjq5,2005-22,32
lobster,/m/0cjq5,2005-23,32
lobster,/m/0cjq5,2005-24,40
lobster,/m/0cjq5,2005-25,37
lobster,/m/0cjq5,2005-26,39
lobster,/m/0cjq5,2005-27,40
lobster,/m/0cjq5,2005-28,30
lobster,/m/0cjq5,2005-29,34
lobster,/m/0cjq5,2005-30,37
lobster,/m/0cjq5,2005-31,35
lobster,/m/0cjq5,2005-32,39
lobster,/m/0cjq5,2005-33,34
lobster,/m/0cjq5,2005-34,30
lobster,/m/0cjq5,2005-35,30
lobster,/m/0cjq5,2005-36,26
lobster,/m/0cjq5,2005-37,24
lobster,/m/0cjq5,2005-38,24
lobster,/m/0cjq5,2005-39,28
lobster,/m/0cjq5,2005-40,20
lobster,/m/0cjq5,2005-41,30
lobster,/m/0cjq5,2005-42,20
lobster,/m/0cjq5,2005-43,21
lobster,/m/0cjq5,2005-44,21
lobster,/m/0cjq5,2005-45,29
lobster,/m/0cjq5,2005-46,25
lobster,/m/0cjq5,2005-47,29
lobster,/m/0cjq5,2005-48,23
lobster,/m/0cjq5,2005-49,29
lobster,/m/0cjq5,2005-50,33
lobster,/m/0cjq5,2005-51,62
lobster,/m/0cjq5,2005-52,90
lobster,/m/0cjq5,2006-01,45
lobster,/m/0cjq5,2006-02,23
lobster,/m/0cjq5,2006-03,20
lobster,/m/0cjq5,2006-04,22
lobster,/m/0cjq5,2006-05,23
lobster,/m/0cjq5,2006-06,27
lobster,/m/0cjq5,2006-07,59
lobster,/m/0cjq5,2006-08,21
lobster,/m/0cjq5,2006-09,25
lobster,/m/0cjq5,2006-10,40
lobster,/m/0cjq5,2006-11,29
lobster,/m/0cjq5,2006-12,30
lobster,/m/0cjq5,2006-13,28
lobster,/m/0cjq5,2006-14,26
lobster,/m/0cjq5,2006-15,26
lobster,/m/0cjq5,2006-16,21
lobster,/m/0cjq5,2006-17,23
lobster,/m/0cjq5,2006-18,25
lobster,/m/0cjq5,2006-19,29
lobster,/m/0cjq5,2006-20,33
lobster,/m/0cjq5,2006-21,25
lobster,/m/0cjq5,2006-22,26
lobster,/m/0cjq5,2006-23,29
lobster,/m/0cjq5,2006-24,42
lobster,/m/0cjq5,2006-25,32
lobster,/m/0cjq5,2006-26,30
lobster,/m/0cjq5,2006-27,41
lobster,/m/0cjq5,2006-28,29
lobster,/m/0cjq5,2006-29,34
lobster,/m/0cjq5,2006-30,37
lobster,/m/0cjq5,2006-31,41
lobster,/m/0cjq5,2006-32,31
lobster,/m/0cjq5,2006-33,33
lobster,/m/0cjq5,2006-34,32
lobster,/m/0cjq5,2006-35,29
lobster,/m/0cjq5,2006-36,29
lobster,/m/0cjq5,2006-37,24
lobster,/m/0cjq5,2006-38,26
lobster,/m/0cjq5,2006-39,22
lobster,/m/0cjq5,2006-40,24
lobster,/m/0cjq5,2006-41,26
lobster,/m/0cjq5,2006-42,25
lobster,/m/0cjq5,2006-43,24
lobster,/m/0cjq5,2006-44,22
lobster,/m/0cjq5,2006-45,23
lobster,/m/0cjq5,2006-46,27
lobster,/m/0cjq5,2006-47,30
lobster,/m/0cjq5,2006-48,22
lobster,/m/0cjq5,2006-49,25
lobster,/m/0cjq5,2006-50,35
lobster,/m/0cjq5,2006-51,52
lobster,/m/0cjq5,2006-52,69
lobster,/m/0cjq5,2007-01,20
lobster,/m/0cjq5,2007-02,22
lobster,/m/0cjq5,2007-03,23
lobster,/m/0cjq5,2007-04,22
lobster,/m/0cjq5,2007-05,27
lobster,/m/0cjq5,2007-06,59
lobster,/m/0cjq5,2007-07,22
lobster,/m/0cjq5,2007-08,24
lobster,/m/0cjq5,2007-09,25
lobster,/m/0cjq5,2007-10,22
lobster,/m/0cjq5,2007-11,23
lobster,/m/0cjq5,2007-12,25
lobster,/m/0cjq5,2007-13,23
lobster,/m/0cjq5,2007-14,21
lobster,/m/0cjq5,2007-15,20
lobster,/m/0cjq5,2007-16,20
lobster,/m/0cjq5,2007-17,22
lobster,/m/0cjq5,2007-18,26
lobster,/m/0cjq5,2007-19,27
lobster,/m/0cjq5,2007-20,25
lobster,/m/0cjq5,2007-21,29
lobster,/m/0cjq5,2007-22,28
lobster,/m/0cjq5,2007-23,33
lobster,/m/0cjq5,2007-24,31
lobster,/m/0cjq5,2007-25,30
lobster,/m/0cjq5,2007-26,36
lobster,/m/0cjq5,2007-27,35
lobster,/m/0cjq5,2007-28,33
lobster,/m/0cjq5,2007-29,36
lobster,/m/0cjq5,2007-30,31
lobster,/m/0cjq5,2007-31,35
lobster,/m/0cjq5,2007-32,31
lobster,/m/0cjq5,2007-33,28
lobster,/m/0cjq5,2007-34,32
lobster,/m/0cjq5,2007-35,30
lobster,/m/0cjq5,2007-36,26
lobster,/m/0cjq5,2007-37,22
lobster,/m/0cjq5,2007-38,24
lobster,/m/0cjq5,2007-39,20
lobster,/m/0cjq5,2007-40,24
lobster,/m/0cjq5,2007-41,26
lobster,/m/0cjq5,2007-42,19
lobster,/m/0cjq5,2007-43,19
lobster,/m/0cjq5,2007-44,20
lobster,/m/0cjq5,2007-45,22
lobster,/m/0cjq5,2007-46,23
lobster,/m/0cjq5,2007-47,19
lobster,/m/0cjq5,2007-48,22
lobster,/m/0cjq5,2007-49,30
lobster,/m/0cjq5,2007-50,37
lobster,/m/0cjq5,2007-51,65
lobster,/m/0cjq5,2007-52,61
lobster,/m/0cjq5,2008-01,22
lobster,/m/0cjq5,2008-02,19
lobster,/m/0cjq5,2008-03,18
lobster,/m/0cjq5,2008-04,20
lobster,/m/0cjq5,2008-05,20
lobster,/m/0cjq5,2008-06,50
lobster,/m/0cjq5,2008-07,23
lobster,/m/0cjq5,2008-08,20
lobster,/m/0cjq5,2008-09,19
lobster,/m/0cjq5,2008-10,19
lobster,/m/0cjq5,2008-11,23
lobster,/m/0cjq5,2008-12,21
lobster,/m/0cjq5,2008-13,20
lobster,/m/0cjq5,2008-14,17
lobster,/m/0cjq5,2008-15,19
lobster,/m/0cjq5,2008-16,18
lobster,/m/0cjq5,2008-17,22
lobster,/m/0cjq5,2008-18,26
lobster,/m/0cjq5,2008-19,28
lobster,/m/0cjq5,2008-20,27
lobster,/m/0cjq5,2008-21,34
lobster,/m/0cjq5,2008-22,28
lobster,/m/0cjq5,2008-23,31
lobster,/m/0cjq5,2008-24,31
lobster,/m/0cjq5,2008-25,29
lobster,/m/0cjq5,2008-26,36
lobster,/m/0cjq5,2008-27,27
lobster,/m/0cjq5,2008-28,31
lobster,/m/0cjq5,2008-29,34
lobster,/m/0cjq5,2008-30,42
lobster,/m/0cjq5,2008-31,35
lobster,/m/0cjq5,2008-32,31
lobster,/m/0cjq5,2008-33,30
lobster,/m/0cjq5,2008-34,29
lobster,/m/0cjq5,2008-35,28
lobster,/m/0cjq5,2008-36,22
lobster,/m/0cjq5,2008-37,22
lobster,/m/0cjq5,2008-38,26
lobster,/m/0cjq5,2008-39,21
lobster,/m/0cjq5,2008-40,20
lobster,/m/0cjq5,2008-41,25
lobster,/m/0cjq5,2008-42,28
lobster,/m/0cjq5,2008-43,29
lobster,/m/0cjq5,2008-44,27
lobster,/m/0cjq5,2008-45,26
lobster,/m/0cjq5,2008-46,25
lobster,/m/0cjq5,2008-47,33
lobster,/m/0cjq5,2008-48,29
lobster,/m/0cjq5,2008-49,32
lobster,/m/0cjq5,2008-50,37
lobster,/m/0cjq5,2008-51,79
lobster,/m/0cjq5,2008-52,90
lobster,/m/0cjq5,2009-01,30
lobster,/m/0cjq5,2009-02,27
lobster,/m/0cjq5,2009-03,22
lobster,/m/0cjq5,2009-04,20
lobster,/m/0cjq5,2009-05,23
lobster,/m/0cjq5,2009-06,61
lobster,/m/0cjq5,2009-07,40
lobster,/m/0cjq5,2009-08,24
lobster,/m/0cjq5,2009-09,24
lobster,/m/0cjq5,2009-10,22
lobster,/m/0cjq5,2009-11,22
lobster,/m/0cjq5,2009-12,24
lobster,/m/0cjq5,2009-13,23
lobster,/m/0cjq5,2009-14,26
lobster,/m/0cjq5,2009-15,22
lobster,/m/0cjq5,2009-16,23
lobster,/m/0cjq5,2009-17,23
lobster,/m/0cjq5,2009-18,32
lobster,/m/0cjq5,2009-19,37
lobster,/m/0cjq5,2009-20,27
lobster,/m/0cjq5,2009-21,35
lobster,/m/0cjq5,2009-22,27
lobster,/m/0cjq5,2009-23,37
lobster,/m/0cjq5,2009-24,43
lobster,/m/0cjq5,2009-25,44
lobster,/m/0cjq5,2009-26,42
lobster,/m/0cjq5,2009-27,39
lobster,/m/0cjq5,2009-28,39
lobster,/m/0cjq5,2009-29,41
lobster,/m/0cjq5,2009-30,51
lobster,/m/0cjq5,2009-31,51
lobster,/m/0cjq5,2009-32,44
lobster,/m/0cjq5,2009-33,41
lobster,/m/0cjq5,2009-34,40
lobster,/m/0cjq5,2009-35,41
lobster,/m/0cjq5,2009-36,40
lobster,/m/0cjq5,2009-37,33
lobster,/m/0cjq5,2009-38,33
lobster,/m/0cjq5,2009-39,29
lobster,/m/0cjq5,2009-40,31
lobster,/m/0cjq5,2009-41,32
lobster,/m/0cjq5,2009-42,31
lobster,/m/0cjq5,2009-43,28
lobster,/m/0cjq5,2009-44,28
lobster,/m/0cjq5,2009-45,29
lobster,/m/0cjq5,2009-46,30
lobster,/m/0cjq5,2009-47,36
lobster,/m/0cjq5,2009-48,28
lobster,/m/0cjq5,2009-49,33
lobster,/m/0cjq5,2009-50,41
lobster,/m/0cjq5,2009-51,83
lobster,/m/0cjq5,2009-52,98
lobster,/m/0cjq5,2010-01,34
lobster,/m/0cjq5,2010-02,32
lobster,/m/0cjq5,2010-03,26
lobster,/m/0cjq5,2010-04,28
lobster,/m/0cjq5,2010-05,29
lobster,/m/0cjq5,2010-06,46
lobster,/m/0cjq5,2010-07,66
lobster,/m/0cjq5,2010-08,30
lobster,/m/0cjq5,2010-09,32
lobster,/m/0cjq5,2010-10,27
lobster,/m/0cjq5,2010-11,26
lobster,/m/0cjq5,2010-12,29
lobster,/m/0cjq5,2010-13,29
lobster,/m/0cjq5,2010-14,30
lobster,/m/0cjq5,2010-15,29
lobster,/m/0cjq5,2010-16,28
lobster,/m/0cjq5,2010-17,28
lobster,/m/0cjq5,2010-18,35
lobster,/m/0cjq5,2010-19,39
lobster,/m/0cjq5,2010-20,32
lobster,/m/0cjq5,2010-21,33
lobster,/m/0cjq5,2010-22,48
lobster,/m/0cjq5,2010-23,32
lobster,/m/0cjq5,2010-24,42
lobster,/m/0cjq5,2010-25,42
lobster,/m/0cjq5,2010-26,41
lobster,/m/0cjq5,2010-27,46
lobster,/m/0cjq5,2010-28,42
lobster,/m/0cjq5,2010-29,43
lobster,/m/0cjq5,2010-30,50
lobster,/m/0cjq5,2010-31,58
lobster,/m/0cjq5,2010-32,48
lobster,/m/0cjq5,2010-33,41
lobster,/m/0cjq5,2010-34,42
lobster,/m/0cjq5,2010-35,41
lobster,/m/0cjq5,2010-36,41
lobster,/m/0cjq5,2010-37,34
lobster,/m/0cjq5,2010-38,32
lobster,/m/0cjq5,2010-39,33
lobster,/m/0cjq5,2010-40,33
lobster,/m/0cjq5,2010-41,35
lobster,/m/0cjq5,2010-42,31
lobster,/m/0cjq5,2010-43,27
lobster,/m/0cjq5,2010-44,28
lobster,/m/0cjq5,2010-45,30
lobster,/m/0cjq5,2010-46,29
lobster,/m/0cjq5,2010-47,38
lobster,/m/0cjq5,2010-48,28
lobster,/m/0cjq5,2010-49,33
lobster,/m/0cjq5,2010-50,36
lobster,/m/0cjq5,2010-51,75
lobster,/m/0cjq5,2010-52,89
lobster,/m/0cjq5,2011-01,42
lobster,/m/0cjq5,2011-02,35
lobster,/m/0cjq5,2011-03,35
lobster,/m/0cjq5,2011-04,35
lobster,/m/0cjq5,2011-05,34
lobster,/m/0cjq5,2011-06,46
lobster,/m/0cjq5,2011-07,83
lobster,/m/0cjq5,2011-08,37
lobster,/m/0cjq5,2011-09,37
lobster,/m/0cjq5,2011-10,36
lobster,/m/0cjq5,2011-11,36
lobster,/m/0cjq5,2011-12,39
lobster,/m/0cjq5,2011-13,37
lobster,/m/0cjq5,2011-14,35
lobster,/m/0cjq5,2011-15,35
lobster,/m/0cjq5,2011-16,36
lobster,/m/0cjq5,2011-17,31
lobster,/m/0cjq5,2011-18,37
lobster,/m/0cjq5,2011-19,42
lobster,/m/0cjq5,2011-20,35
lobster,/m/0cjq5,2011-21,39
lobster,/m/0cjq5,2011-22,43
lobster,/m/0cjq5,2011-23,38
lobster,/m/0cjq5,2011-24,47
lobster,/m/0cjq5,2011-25,51
lobster,/m/0cjq5,2011-26,48
lobster,/m/0cjq5,2011-27,50
lobster,/m/0cjq5,2011-28,46
lobster,/m/0cjq5,2011-29,46
lobster,/m/0cjq5,2011-30,52
lobster,/m/0cjq5,2011-31,47
lobster,/m/0cjq5,2011-32,47
lobster,/m/0cjq5,2011-33,48
lobster,/m/0cjq5,2011-34,41
lobster,/m/0cjq5,2011-35,39
lobster,/m/0cjq5,2011-36,44
lobster,/m/0cjq5,2011-37,36
lobster,/m/0cjq5,2011-38,33
lobster,/m/0cjq5,2011-39,33
lobster,/m/0cjq5,2011-40,32
lobster,/m/0cjq5,2011-41,34
lobster,/m/0cjq5,2011-42,33
lobster,/m/0cjq5,2011-43,31
lobster,/m/0cjq5,2011-44,33
lobster,/m/0cjq5,2011-45,33
lobster,/m/0cjq5,2011-46,36
lobster,/m/0cjq5,2011-47,41
lobster,/m/0cjq5,2011-48,33
lobster,/m/0cjq5,2011-49,41
lobster,/m/0cjq5,2011-50,37
lobster,/m/0cjq5,2011-51,70
lobster,/m/0cjq5,2011-52,98
lobster,/m/0cjq5,2012-01,61
lobster,/m/0cjq5,2012-02,34
lobster,/m/0cjq5,2012-03,34
lobster,/m/0cjq5,2012-04,33
lobster,/m/0cjq5,2012-05,34
lobster,/m/0cjq5,2012-06,44
lobster,/m/0cjq5,2012-07,99
lobster,/m/0cjq5,2012-08,55
lobster,/m/0cjq5,2012-09,48
lobster,/m/0cjq5,2012-10,43
lobster,/m/0cjq5,2012-11,39
lobster,/m/0cjq5,2012-12,38
lobster,/m/0cjq5,2012-13,37
lobster,/m/0cjq5,2012-14,37
lobster,/m/0cjq5,2012-15,35
lobster,/m/0cjq5,2012-16,34
lobster,/m/0cjq5,2012-17,35
lobster,/m/0cjq5,2012-18,33
lobster,/m/0cjq5,2012-19,43
lobster,/m/0cjq5,2012-20,52
lobster,/m/0cjq5,2012-21,39
lobster,/m/0cjq5,2012-22,39
lobster,/m/0cjq5,2012-23,35
lobster,/m/0cjq5,2012-24,50
lobster,/m/0cjq5,2012-25,58
lobster,/m/0cjq5,2012-26,43
lobster,/m/0cjq5,2012-27,63
lobster,/m/0cjq5,2012-28,52
lobster,/m/0cjq5,2012-29,62
lobster,/m/0cjq5,2012-30,69
lobster,/m/0cjq5,2012-31,58
lobster,/m/0cjq5,2012-32,58
lobster,/m/0cjq5,2012-33,54
lobster,/m/0cjq5,2012-34,50
lobster,/m/0cjq5,2012-35,48
lobster,/m/0cjq5,2012-36,47
lobster,/m/0cjq5,2012-37,38
lobster,/m/0cjq5,2012-38,38
lobster,/m/0cjq5,2012-39,34
lobster,/m/0cjq5,2012-40,34
lobster,/m/0cjq5,2012-41,36
lobster,/m/0cjq5,2012-42,34
lobster,/m/0cjq5,2012-43,33
lobster,/m/0cjq5,2012-44,34
lobster,/m/0cjq5,2012-45,33
lobster,/m/0cjq5,2012-46,34
lobster,/m/0cjq5,2012-47,39
lobster,/m/0cjq5,2012-48,32
lobster,/m/0cjq5,2012-49,37
lobster,/m/0cjq5,2012-50,35
lobster,/m/0cjq5,2012-51,48
lobster,/m/0cjq5,2012-52,88
lobster,/m/0cjq5,2013-01,39
lobster,/m/0cjq5,2013-02,34
lobster,/m/0cjq5,2013-03,35
lobster,/m/0cjq5,2013-04,43
lobster,/m/0cjq5,2013-05,41
lobster,/m/0cjq5,2013-06,100
lobster,/m/0cjq5,2013-07,48
lobster,/m/0cjq5,2013-08,41
lobster,/m/0cjq5,2013-09,43
lobster,/m/0cjq5,2013-10,40
lobster,/m/0cjq5,2013-11,36
lobster,/m/0cjq5,2013-12,39
lobster,/m/0cjq5,2013-13,37
lobster,/m/0cjq5,2013-14,35
lobster,/m/0cjq5,2013-15,33
lobster,/m/0cjq5,2013-16,32
lobster,/m/0cjq5,2013-17,32
lobster,/m/0cjq5,2013-18,39
lobster,/m/0cjq5,2013-19,51
lobster,/m/0cjq5,2013-20,47
lobster,/m/0cjq5,2013-21,52
lobster,/m/0cjq5,2013-22,42
lobster,/m/0cjq5,2013-23,57
lobster,/m/0cjq5,2013-24,58
lobster,/m/0cjq5,2013-25,47
lobster,/m/0cjq5,2013-26,61
lobster,/m/0cjq5,2013-27,51
lobster,/m/0cjq5,2013-28,51
lobster,/m/0cjq5,2013-29,58
lobster,/m/0cjq5,2013-30,54
lobster,/m/0cjq5,2013-31,54
lobster,/m/0cjq5,2013-32,58
lobster,/m/0cjq5,2013-33,57
lobster,/m/0cjq5,2013-34,54
lobster,/m/0cjq5,2013-35,54
lobster,/m/0cjq5,2013-36,48
lobster,/m/0cjq5,2013-37,39
lobster,/m/0cjq5,2013-38,37
lobster,/m/0cjq5,2013-39,34
lobster,/m/0cjq5,2013-40,34
lobster,/m/0cjq5,2013-41,37
lobster,/m/0cjq5,2013-42,35
lobster,/m/0cjq5,2013-43,33
lobster,/m/0cjq5,2013-44,37
lobster,/m/0cjq5,2013-45,37
lobster,/m/0cjq5,2013-46,35
lobster,/m/0cjq5,2013-47,40
lobster,/m/0cjq5,2013-48,29
lobster,/m/0cjq5,2013-49,36
lobster,/m/0cjq5,2013-50,42
lobster,/m/0cjq5,2013-51,85
lobster,/m/0cjq5,2013-52,93
lobster,/m/0cjq5,2014-01,32
lobster,/m/0cjq5,2014-02,32
lobster,/m/0cjq5,2014-03,30
lobster,/m/0cjq5,2014-04,32
lobster,/m/0cjq5,2014-05,33
lobster,/m/0cjq5,2014-06,88
lobster,/m/0cjq5,2014-07,45
lobster,/m/0cjq5,2014-08,37
lobster,/m/0cjq5,2014-09,40
lobster,/m/0cjq5,2014-10,36
lobster,/m/0cjq5,2014-11,36
lobster,/m/0cjq5,2014-12,37
lobster,/m/0cjq5,2014-13,36
lobster,/m/0cjq5,2014-14,33
lobster,/m/0cjq5,2014-15,36
lobster,/m/0cjq5,2014-16,35
lobster,/m/0cjq5,2014-17,31
lobster,/m/0cjq5,2014-18,41
lobster,/m/0cjq5,2014-19,46
lobster,/m/0cjq5,2014-20,39
lobster,/m/0cjq5,2014-21,41
lobster,/m/0cjq5,2014-22,38
lobster,/m/0cjq5,2014-23,45
lobster,/m/0cjq5,2014-24,51
lobster,/m/0cjq5,2014-25,41
lobster,/m/0cjq5,2014-26,57
lobster,/m/0cjq5,2014-27,47
lobster,/m/0cjq5,2014-28,44
lobster,/m/0cjq5,2014-29,47
lobster,/m/0cjq5,2014-30,56
lobster,/m/0cjq5,2014-31,49
lobster,/m/0cjq5,2014-32,45
lobster,/m/0cjq5,2014-33,44
lobster,/m/0cjq5,2014-34,47
lobster,/m/0cjq5,2014-35,45
lobster,/m/0cjq5,2014-36,37
lobster,/m/0cjq5,2014-37,33
lobster,/m/0cjq5,2014-38,34
lobster,/m/0cjq5,2014-39,33
lobster,/m/0cjq5,2014-40,32
lobster,/m/0cjq5,2014-41,30
lobster,/m/0cjq5,2014-42,30
lobster,/m/0cjq5,2014-43,29
lobster,/m/0cjq5,2014-44,31
lobster,/m/0cjq5,2014-45,32
lobster,/m/0cjq5,2014-46,32
lobster,/m/0cjq5,2014-47,37
lobster,/m/0cjq5,2014-48,28
lobster,/m/0cjq5,2014-49,31
lobster,/m/0cjq5,2014-50,40
lobster,/m/0cjq5,2014-51,83
lobster,/m/0cjq5,2014-52,90
lobster,/m/0cjq5,2015-01,31
lobster,/m/0cjq5,2015-02,31
lobster,/m/0cjq5,2015-03,32
lobster,/m/0cjq5,2015-04,32
lobster,/m/0cjq5,2015-05,29
lobster,/m/0cjq5,2015-06,69
lobster,/m/0cjq5,2015-07,56
lobster,/m/0cjq5,2015-08,34
lobster,/m/0cjq5,2015-09,33
lobster,/m/0cjq5,2015-10,36
lobster,/m/0cjq5,2015-11,31
lobster,/m/0cjq5,2015-12,33
lobster,/m/0cjq5,2015-13,34
lobster,/m/0cjq5,2015-14,31
lobster,/m/0cjq5,2015-15,27
lobster,/m/0cjq5,2015-16,30
lobster,/m/0cjq5,2015-17,26
lobster,/m/0cjq5,2015-18,33
lobster,/m/0cjq5,2015-19,43
lobster,/m/0cjq5,2015-20,33
lobster,/m/0cjq5,2015-21,40
lobster,/m/0cjq5,2015-22,35
lobster,/m/0cjq5,2015-23,38
lobster,/m/0cjq5,2015-24,45
lobster,/m/0cjq5,2015-25,50
lobster,/m/0cjq5,2015-26,48
lobster,/m/0cjq5,2015-27,45
lobster,/m/0cjq5,2015-28,43
lobster,/m/0cjq5,2015-29,50
lobster,/m/0cjq5,2015-30,53
lobster,/m/0cjq5,2015-31,48
lobster,/m/0cjq5,2015-32,46
lobster,/m/0cjq5,2015-33,42
lobster,/m/0cjq5,2015-34,38
lobster,/m/0cjq5,2015-35,38
lobster,/m/0cjq5,2015-36,40
lobster,/m/0cjq5,2015-37,30
lobster,/m/0cjq5,2015-38,31
lobster,/m/0cjq5,2015-39,28
lobster,/m/0cjq5,2015-40,30
lobster,/m/0cjq5,2015-41,30
lobster,/m/0cjq5,2015-42,29
lobster,/m/0cjq5,2015-43,27
lobster,/m/0cjq5,2015-44,26
lobster,/m/0cjq5,2015-45,26
lobster,/m/0cjq5,2015-46,28
lobster,/m/0cjq5,2015-47,35
lobster,/m/0cjq5,2015-48,28
lobster,/m/0cjq5,2015-49,30
lobster,/m/0cjq5,2015-50,35
lobster,/m/0cjq5,2015-51,78
lobster,/m/0cjq5,2015-52,81
lobster,/m/0cjq5,2016-01,39
lobster,/m/0cjq5,2016-02,29
lobster,/m/0cjq5,2016-03,35
lobster,/m/0cjq5,2016-04,30
lobster,/m/0cjq5,2016-05,32
lobster,/m/0cjq5,2016-06,52
lobster,/m/0cjq5,2016-07,70
lobster,/m/0cjq5,2016-08,34
lobster,/m/0cjq5,2016-09,32
lobster,/m/0cjq5,2016-10,32
lobster,/m/0cjq5,2016-11,32
lobster,/m/0cjq5,2016-12,35
lobster,/m/0cjq5,2016-13,32
lobster,/m/0cjq5,2016-14,32
lobster,/m/0cjq5,2016-15,30
lobster,/m/0cjq5,2016-16,31
lobster,/m/0cjq5,2016-17,29
lobster,/m/0cjq5,2016-18,37
lobster,/m/0cjq5,2016-19,44
lobster,/m/0cjq5,2016-20,36
lobster,/m/0cjq5,2016-21,38
lobster,/m/0cjq5,2016-22,45
lobster,/m/0cjq5,2016-23,41
lobster,/m/0cjq5,2016-24,48
lobster,/m/0cjq5,2016-25,52
lobster,/m/0cjq5,2016-26,50
lobster,/m/0cjq5,2016-27,56
lobster,/m/0cjq5,2016-28,48
lobster,/m/0cjq5,2016-29,48
lobster,/m/0cjq5,2016-30,55
lobster,/m/0cjq5,2016-31,50
lobster,/m/0cjq5,2016-32,50
lobster,/m/0cjq5,2016-33,45
lobster,/m/0cjq5,2016-34,40
lobster,/m/0cjq5,2016-35,41
lobster,/m/0cjq5,2016-36,43
lobster,/m/0cjq5,2016-37,32
lobster,/m/0cjq5,2016-38,33
lobster,/m/0cjq5,2016-39,30
lobster,/m/0cjq5,2016-40,29
lobster,/m/0cjq5,2016-41,31
lobster,/m/0cjq5,2016-42,37
lobster,/m/0cjq5,2016-43,27
lobster,/m/0cjq5,2016-44,27
lobster,/m/0cjq5,2016-45,26
lobster,/m/0cjq5,2016-46,27
lobster,/m/0cjq5,2016-47,36
lobster,/m/0cjq5,2016-48,27
lobster,/m/0cjq5,2016-49,30
lobster,/m/0cjq5,2016-50,32
lobster,/m/0cjq5,2016-51,61
lobster,/m/0cjq5,2016-52,82